URL,Status Code,Title,Title Length,Meta Description,Meta Description Length,Meta Keywords,H1 Count,H1 Text,H2 Count,Response Time (ms),Content Type,Content Length
https://www.madewithnestle.ca/video/boost-just-protein-green-goddess-smoothie,200,BOOST Just Protein Green Goddess Smoothie | Made with nestle,60,"Madewithnestle.ca - Relax, make a short pause & enjoy our entertaining & fun video:Just Protein Green Goddess Smoothie. Learn more now.",135,"boost,nhs,video,english",1,BOOST Just Protein Green Goddess Smoothie,2,3394,text/html; charset=UTF-8,159635
https://www.madewithnestle.ca/video/boost-just-protein-no-bake-power-bars,200,BOOST Just Protein No-Bake Power Bars | Made with nestle,56,Madewithnestle.ca - Make a short pause & enjoy our entertaining & fun video: BOOST Just Protein No-Bake Power Bars.Learn more now.,130,"boost,nhs,video,english",1,BOOST Just Protein No-Bake Power Bars,2,5408,text/html; charset=UTF-8,160657
https://www.madewithnestle.ca/video/boost-chocolate-mocha-energy-bars,200,BOOST Chocolate Mocha Energy Bars | Made with Nestle | Nestlé Canada,68,Madewithnestle.ca - Enjoy our video: boost chocolate mocha energy bars. Learn more now.,87,"boost,nhs,video,english",1,BOOST Chocolate Mocha Energy Bars,2,5229,text/html; charset=UTF-8,159675
https://www.madewithnestle.ca/video/boost-high-protein-puffed-quinoa-and-chocolate-pancakes,200,BOOST High Protein Puffed Quinoa and Chocolate Pancakes Video,61,"Madewithnestle.ca - Relax, make a short pause & enjoy our entertaining & fun video: boost high protein puffed quinoa and chocolate pancakes. Learn more now.",156,"boost,nhs,video,english",1,BOOST High Protein Puffed Quinoa and Chocolate Pancakes,2,4281,text/html; charset=UTF-8,160057
https://www.madewithnestle.ca/video/boost-high-protein-strawberries-and-cream-overnight-oats,200,BOOST High Protein Strawberries and Cream Overnight Oats Video,62,"Madewithnestle.ca - Relax, make a short pause & enjoy our entertaining & fun video: boost high protein strawberries and cream overnight oats. Learn more now.",157,"boost,nhs,video,english",1,BOOST High Protein Strawberries and Cream Overnight Oats,2,3247,text/html; charset=UTF-8,159926
https://www.madewithnestle.ca/video/how-help-curb-cravings-go,200,How to Help Curb Cravings On The Go | Made with nestle,54,"Registered Dietitian, Michelle Jaelin shares her recipe for protein-packed Coconut Energy Balls to help you curb cravings on the go.",132,"boost,nhs,video,english",1,How to Help Curb Cravings On The Go,4,4434,text/html; charset=UTF-8,258679
https://www.madewithnestle.ca/video/key-maintaining-strength-muscle-mass,200,The Key to Maintaining Strength & Muscle Mass | Made with nestle,64,Maintain muscle mass and fight the natural effects of aging with these simple exercises you can do right at home. No equipment needed.,134,"boost,nhs,video,english",1,The Key to Maintaining Strength & Muscle Mass,4,3887,text/html; charset=UTF-8,259091
https://www.madewithnestle.ca/video/improving-heart-health-easier-you-think,200,Improving Heart Health is Easier Than You Think | Made with nestle,66,It’s never too late to improve your heart health. Dr. J has a few simple tips to help you maintain a healthy heart.,115,"boost,nhs,video,english",1,Improving Heart Health is Easier Than You Think,4,4015,text/html; charset=UTF-8,259090
https://www.madewithnestle.ca/video/how-your-vitamin-d-calcium-intake,200,How to Up Your Vitamin D & Calcium Intake | Made with nestle,60,Getting the Vitamin D and calcium you need is easier than you think. Dietitian Julie DesGroseilliers shares the best ways to get the vitamins and minerals you need.,164,"boost,nhs,video,english",1,How to Up Your Vitamin D & Calcium Intake,4,4953,text/html; charset=UTF-8,258965
https://www.madewithnestle.ca/video/best-post-workout-snacks,200,The Best Post-Workout Snacks | Made with nestle,47,Are you getting the nutrition you need after working out? Julie DesGroseilliers shares her favourite post-workout snacks to help you maximize recovery.,151,"boost,nhs,video,english",1,The Best Post-Workout Snacks,4,990,text/html; charset=UTF-8,258879
https://www.madewithnestle.ca/video/beautiful-healthy-hair-starts-nutrition,200,"Beautiful, Healthy Hair Starts with Nutrition | Made with nestle",64,"Your hair can actually say a lot about your nutrition. Find out what kind of vitamins and minerals you need to maintain beautiful, healthy hair.",144,"boost,nhs,video,english",1,"Beautiful, Healthy Hair Starts with Nutrition",4,4627,text/html; charset=UTF-8,259032
https://www.madewithnestle.ca/video/building-blocks-healthy-bones-joints,200,The Building Blocks of Healthy Bones & Joints | Made with nestle,64,"Vitamin D, calcium and protein are just a few of the building blocks behind healthy bones and joints. Do you know which foods are delivering the nutrients you need ?",165,"boost,nhs,video,english",1,The Building Blocks of Healthy Bones & Joints,4,3887,text/html; charset=UTF-8,258864
https://www.madewithnestle.ca/video/simple-ways-help-keep-bones-strong,200,Simple Ways to Help Keep Bones Strong | Made with nestle,56,"Maintaining bone health doesn’t have to be complicated. Fitness Expert, Sonia Jhas keeps things simple with easy exercises and nutrition tips to help you maintain strong.",170,"boost,nhs,video,english",1,Simple Ways to Help Keep Bones Strong,4,912,text/html; charset=UTF-8,258936
https://www.madewithnestle.ca/video/homan-pre-game-warm-ups,200,Team Homan Does Pre-game Warm-ups – New Series by Boost,55,"Canadian curling world champions, Rachel Homan and Joanne Courtney share the upper and lower body warm-ups they use to be up for anything the competition throws at them.",169,,1,Team Homan Does… Pre-Game Warm-ups – NEW SERIES BY BOOST®,4,3892,text/html; charset=UTF-8,258741
https://www.madewithnestle.ca/video/team-homan-does-smoothies,200,Team Homan Does Smoothies | Made with nestle,44,"Madewithnestle.ca - Relax, make a short pause & enjoy our entertaining & fun video: team homan does smoothies. Learn more now.",126,,1,Team Homan Does Smoothies,2,3683,text/html; charset=UTF-8,159420
https://www.madewithnestle.ca/video/team-homan-does-healthy-snacks,200,Team Homan Does Healthy Snacks | Made with nestle,49,"Team Homan Does... On-The-Go Snacks – NEW SERIES BY BOOST® . Whether you want extra protein, less sugars and more calories, there’s a BOOST® Nutritional Product .",162,,1,Team Homan Does Healthy Snacks,2,3373,text/html; charset=UTF-8,159464
https://www.madewithnestle.ca/video/team-homan-does-pregame-warmups,200,Team Homan does pregame Warmups | Made with nestle,50,"Team Homan does pregame Warmups . Whether you want extra protein, less sugars and more calories, there’s a BOOST® Nutritional Product that fits your needs.",155,,1,Team Homan does pregame Warmups,2,3872,text/html; charset=UTF-8,158500
https://www.madewithnestle.ca/video/team-homan-does-ama,200,Team Homan does AMA | Made with nestle,38,"Team Homan Does... Ask Me Anything – NEW SERIES BY BOOST® . Whether you want extra protein, less sugars and more calories, there’s a BOOST® Nutritional Product.",160,,1,Team Homan does AMA,2,3571,text/html; charset=UTF-8,159370
https://www.madewithnestle.ca/video/boost-%E2%80%93-bike,200,BOOST – Bike | Made with nestle,31,"Discover a bottle of Boost - nutrition drink with protein, vitamins and minerals . When diet’s not enough, it helps you keep doing what you love.",145,,1,BOOST – Bike,2,4144,text/html; charset=UTF-8,159276
https://www.madewithnestle.ca/video/boost-ski,200,BOOST - Ski | Made with nestle,30,"Discover a bottle of Boost - nutrition drink with protein, vitamins and minerals . When diet’s not enough, it helps you keep doing what you love. Now easier to open.",165,,1,BOOST - Ski,2,3782,text/html; charset=UTF-8,159200
https://www.madewithnestle.ca/blog/6-tips-help-support-immune-support,200,6 Tips to Help Support the Immune Support | Made with nestle,60,"When your immune system encounters germs, it needs to be strong enough to stop and attack them before they can harm you or make you ill.",136,,1,6 Tips to Help Support the Immune Support,3,4084,text/html; charset=UTF-8,238441
https://www.madewithnestle.ca/boost/articles?f%5B0%5D=brand_specific_tags_display_text%3AMaintain%20Health,200,Boost Inspiration | Made with nestle,36,"Take advantage of expert advice on topics like fitness and vitality. When diet’s not enough, get the protein, vitamins and minerals you need to keep doing what you love.",169,,1,Get Inspired.,4,3790,text/html; charset=UTF-8,206790
https://www.madewithnestle.ca/boost/articles?f%5B0%5D=brand_specific_tags_display_text%3AVitamins%20and%20Supplements,200,Boost Inspiration | Made with nestle,36,"Take advantage of expert advice on topics like fitness and vitality. When diet’s not enough, get the protein, vitamins and minerals you need to keep doing what you love.",169,,1,Get Inspired.,4,4097,text/html; charset=UTF-8,208049
https://www.madewithnestle.ca/boost/articles?f%5B0%5D=brand_specific_tags_display_text%3AMaintain%20Health&f%5B1%5D=brand_specific_tags_display_text%3AVitamins%20and%20Supplements,200,Boost Inspiration | Made with nestle,36,"Take advantage of expert advice on topics like fitness and vitality. When diet’s not enough, get the protein, vitamins and minerals you need to keep doing what you love.",169,,1,Get Inspired.,4,3791,text/html; charset=UTF-8,211227
https://www.madewithnestle.ca/boost/articles?f%5B0%5D=brand_specific_tags_display_text%3AActivity&f%5B1%5D=brand_specific_tags_display_text%3AVitamins%20and%20Supplements,200,Boost Inspiration | Made with nestle,36,"Take advantage of expert advice on topics like fitness and vitality. When diet’s not enough, get the protein, vitamins and minerals you need to keep doing what you love.",169,,1,Get Inspired.,4,4185,text/html; charset=UTF-8,212566
https://www.madewithnestle.ca/boost/articles?f%5B0%5D=brand_specific_tags_display_text%3AActivity&f%5B1%5D=brand_specific_tags_display_text%3AMaintain%20Health&f%5B2%5D=brand_specific_tags_display_text%3AVitamins%20and%20Supplements,200,Boost Inspiration | Made with nestle,36,"Take advantage of expert advice on topics like fitness and vitality. When diet’s not enough, get the protein, vitamins and minerals you need to keep doing what you love.",169,,1,Get Inspired.,4,3794,text/html; charset=UTF-8,213480
https://www.madewithnestle.ca/boost/articles?f%5B0%5D=brand_specific_tags_display_text%3AActivity&f%5B1%5D=brand_specific_tags_display_text%3AVitamins%20and%20Supplements&_wrapper_format=html&page=1,200,Boost Inspiration | Made with nestle,36,"Take advantage of expert advice on topics like fitness and vitality. When diet’s not enough, get the protein, vitamins and minerals you need to keep doing what you love.",169,,1,Get Inspired.,4,3990,text/html; charset=UTF-8,207756
https://www.madewithnestle.ca/boost/articles?f%5B0%5D=brand_specific_tags_display_text%3AActivity&f%5B1%5D=brand_specific_tags_display_text%3AMaintain%20Health&f%5B2%5D=brand_specific_tags_display_text%3AVitamins%20and%20Supplements&_wrapper_format=html&page=1,200,Boost Inspiration | Made with nestle,36,"Take advantage of expert advice on topics like fitness and vitality. When diet’s not enough, get the protein, vitamins and minerals you need to keep doing what you love.",169,,1,Get Inspired.,4,3505,text/html; charset=UTF-8,210946
https://www.madewithnestle.ca/boost/articles?f%5B0%5D=brand_specific_tags_display_text%3AActivity&f%5B1%5D=brand_specific_tags_display_text%3AMaintain%20Health&f%5B2%5D=brand_specific_tags_display_text%3AProtein&f%5B3%5D=brand_specific_tags_display_text%3AVitamins%20and%20Supplements,200,Boost Inspiration | Made with nestle,36,"Take advantage of expert advice on topics like fitness and vitality. When diet’s not enough, get the protein, vitamins and minerals you need to keep doing what you love.",169,,1,Get Inspired.,4,4258,text/html; charset=UTF-8,214295
https://www.madewithnestle.ca/boost/articles?f%5B0%5D=brand_specific_tags_display_text%3AActivity&f%5B1%5D=brand_specific_tags_display_text%3AProtein&f%5B2%5D=brand_specific_tags_display_text%3AVitamins%20and%20Supplements,200,Boost Inspiration | Made with nestle,36,"Take advantage of expert advice on topics like fitness and vitality. When diet’s not enough, get the protein, vitamins and minerals you need to keep doing what you love.",169,,1,Get Inspired.,4,3793,text/html; charset=UTF-8,213369
https://www.madewithnestle.ca/boost/articles?f%5B0%5D=brand_specific_tags_display_text%3AActivity&f%5B1%5D=brand_specific_tags_display_text%3AMaintain%20Health&f%5B2%5D=brand_specific_tags_display_text%3AProtein&f%5B3%5D=brand_specific_tags_display_text%3AVitamins%20and%20Supplements&_wrapper_format=html&page=1,200,Boost Inspiration | Made with nestle,36,"Take advantage of expert advice on topics like fitness and vitality. When diet’s not enough, get the protein, vitamins and minerals you need to keep doing what you love.",169,,1,Get Inspired.,4,3774,text/html; charset=UTF-8,211705
https://www.madewithnestle.ca/boost/articles?f%5B0%5D=brand_specific_tags_display_text%3AActivity&f%5B1%5D=brand_specific_tags_display_text%3AProtein&f%5B2%5D=brand_specific_tags_display_text%3AVitamins%20and%20Supplements&_wrapper_format=html&page=1,200,Boost Inspiration | Made with nestle,36,"Take advantage of expert advice on topics like fitness and vitality. When diet’s not enough, get the protein, vitamins and minerals you need to keep doing what you love.",169,,1,Get Inspired.,4,3579,text/html; charset=UTF-8,209675
